Time,price,volume
2015-07-21 00:00:00 UTC,279.304683925672,16821345.9144866
2015-07-22 00:00:00 UTC,277.28057930944,13478214.8801459
2015-07-23 00:00:00 UTC,277.351895554814,11943022.7687305
2015-07-24 00:00:00 UTC,283.161124346598,25505256.0041501
2015-07-25 00:00:00 UTC,288.531225234223,13827875.4271917
2015-07-26 00:00:00 UTC,291.040424326951,10482313.5307155
2015-07-27 00:00:00 UTC,293.808644592668,23632137.2579117
2015-07-28 00:00:00 UTC,294.884214614056,18575645.7054461
2015-07-29 00:00:00 UTC,291.628763375436,18969083.2635504
2015-07-30 00:00:00 UTC,289.015073734715,15929952.1920079
2015-07-31 00:00:00 UTC,286.053100682507,18152311.6702465
2015-08-01 00:00:00 UTC,282.386890202251,13842599.2550923
2015-08-02 00:00:00 UTC,281.13848757096,13095650.6163151
2015-08-03 00:00:00 UTC,284.162732266346,16429066.7975905
2015-08-04 00:00:00 UTC,285.715850541543,15927135.426612
2015-08-05 00:00:00 UTC,284.574063065131,12241380.3219873
2015-08-06 00:00:00 UTC,280.982534146089,14279606.9983023
2015-08-07 00:00:00 UTC,279.402835240267,16687140.1192958
2015-08-08 00:00:00 UTC,273.784935784897,24936951.1535366
2015-08-09 00:00:00 UTC,264.320990543257,17708881.1483502
2015-08-10 00:00:00 UTC,265.224455233089,15639673.3695006
2015-08-11 00:00:00 UTC,266.594533584643,16985130.4449449
2015-08-12 00:00:00 UTC,268.820131213324,18502606.3785887
2015-08-13 00:00:00 UTC,265.814264286733,17842014.4309971
2015-08-14 00:00:00 UTC,266.208860953649,16728421.4758387
2015-08-15 00:00:00 UTC,266.244951792366,12955752.0428636
2015-08-16 00:00:00 UTC,260.502856864173,20567469.0487252
2015-08-17 00:00:00 UTC,259.375712593635,15525034.8810157
2015-08-18 00:00:00 UTC,255.219664635914,40162535.3736777
2015-08-19 00:00:00 UTC,233.005846447642,47896146.7565036
2015-08-20 00:00:00 UTC,233.723357850767,23872867.8486786
2015-08-21 00:00:00 UTC,234.036120087362,16442678.7080321
2015-08-22 00:00:00 UTC,230.426258222841,19446553.1518798
2015-08-23 00:00:00 UTC,229.759205484579,15327853.7785543
2015-08-24 00:00:00 UTC,220.779072946367,47020405.6426896
2015-08-25 00:00:00 UTC,216.188652246334,45447602.4189083
2015-08-26 00:00:00 UTC,226.651662595697,24329402.4157416
2015-08-27 00:00:00 UTC,226.770288928444,16682343.5037204
2015-08-28 00:00:00 UTC,228.862749149886,24059389.562713
2015-08-29 00:00:00 UTC,230.642604762822,13597781.8307351
2015-08-30 00:00:00 UTC,229.040431871702,13530094.7400741
2015-08-31 00:00:00 UTC,229.676488114732,15490925.6343267
2015-09-01 00:00:00 UTC,229.347415728101,17926823.3987778
2015-09-02 00:00:00 UTC,229.384813285256,16328979.3012514
2015-09-03 00:00:00 UTC,228.520350874619,14736623.621873
2015-09-04 00:00:00 UTC,230.139763105283,17222811.831489
2015-09-05 00:00:00 UTC,232.930889787035,15390990.3509414
2015-09-06 00:00:00 UTC,240.498747177752,20696412.9509699
2015-09-07 00:00:00 UTC,241.435166798647,16372089.5075731
2015-09-08 00:00:00 UTC,244.141707619903,21726006.1710433
2015-09-09 00:00:00 UTC,241.201198106222,19972318.5786195
2015-09-10 00:00:00 UTC,239.161004131388,17799399.0080789
2015-09-11 00:00:00 UTC,241.106117879721,13755574.9628037
2015-09-12 00:00:00 UTC,239.9207432935,15068677.5947044
2015-09-13 00:00:00 UTC,234.354649414322,15610681.097196
2015-09-14 00:00:00 UTC,231.715817631112,17037344.0237417
2015-09-15 00:00:00 UTC,232.161612012973,15790034.3365828
2015-09-16 00:00:00 UTC,230.168288127807,15736792.7869257
2015-09-17 00:00:00 UTC,231.716225154576,16609013.0611124
2015-09-18 00:00:00 UTC,234.134065523921,16321445.9052215
2015-09-19 00:00:00 UTC,232.985529293258,9709453.42780737
2015-09-20 00:00:00 UTC,232.507877052022,12106173.1768352
2015-09-21 00:00:00 UTC,229.389431691356,16115130.1022786
2015-09-22 00:00:00 UTC,230.411694359183,21175784.0307115
2015-09-23 00:00:00 UTC,231.844077386687,13616584.4053327
2015-09-24 00:00:00 UTC,233.616257773405,20995434.5868255
2015-09-25 00:00:00 UTC,236.790544085212,17955377.1949729
2015-09-26 00:00:00 UTC,235.711337741182,10777550.841224
2015-09-27 00:00:00 UTC,234.632242552495,11215185.2441952
2015-09-28 00:00:00 UTC,238.117916290678,19402828.6649477
2015-09-29 00:00:00 UTC,238.969608978126,18928138.1064856
2015-09-30 00:00:00 UTC,237.910573058582,15488439.8956745
2015-10-01 00:00:00 UTC,237.896113914903,16789580.8650811
2015-10-02 00:00:00 UTC,238.512109647106,15978318.1526849
2015-10-03 00:00:00 UTC,238.957717158019,13856342.0094337
2015-10-04 00:00:00 UTC,239.50615595254,10644512.0694412
2015-10-05 00:00:00 UTC,239.61257253443,19640231.6589141
2015-10-06 00:00:00 UTC,243.547471245269,23477755.9414846
2015-10-07 00:00:00 UTC,245.530273151478,19438231.299221
2015-10-08 00:00:00 UTC,244.505882843342,14146179.442685
2015-10-09 00:00:00 UTC,244.946043460965,12631278.4575904
2015-10-10 00:00:00 UTC,245.485742594286,12320417.0241189
2015-10-11 00:00:00 UTC,246.875734001338,13050564.4603666
2015-10-12 00:00:00 UTC,247.566571421741,12771012.713761
2015-10-13 00:00:00 UTC,248.506576911171,22541501.5229374
2015-10-14 00:00:00 UTC,251.874577341421,20668785.5958613
2015-10-15 00:00:00 UTC,255.084444470414,18915209.9021899
2015-10-16 00:00:00 UTC,260.59125678641,29771070.3287037
2015-10-17 00:00:00 UTC,269.594351465344,35059552.5097896
2015-10-18 00:00:00 UTC,266.922555143291,17172470.7831063
2015-10-19 00:00:00 UTC,263.983570723979,18762154.4719914
2015-10-20 00:00:00 UTC,268.181754295147,23594218.0731181
2015-10-21 00:00:00 UTC,268.344746809725,19144477.2853553
2015-10-22 00:00:00 UTC,272.296224406998,29358833.3863299
2015-10-23 00:00:00 UTC,277.026591124141,22718219.6612335
2015-10-24 00:00:00 UTC,279.931566363725,19885058.9468791
2015-10-25 00:00:00 UTC,289.433238698431,37560336.3877105
2015-10-26 00:00:00 UTC,284.806430327146,25406722.2385155
2015-10-27 00:00:00 UTC,292.450562328223,36615471.0511281
2015-10-28 00:00:00 UTC,300.916572330436,39967070.2623003
2015-10-29 00:00:00 UTC,309.035926723971,49447819.2707237
2015-10-30 00:00:00 UTC,324.663456462007,59888139.0686402
2015-10-31 00:00:00 UTC,322.463810597099,40684794.4432316
2015-11-01 00:00:00 UTC,317.478371344982,29431278.5811621
2015-11-02 00:00:00 UTC,335.131253461127,85226032.6170827
2015-11-03 00:00:00 UTC,380.494723926258,174334328.744834
2015-11-04 00:00:00 UTC,443.947656952546,254447867.577079
2015-11-05 00:00:00 UTC,401.200665538324,139063352.992369
2015-11-06 00:00:00 UTC,373.220407409922,106373854.023897
2015-11-07 00:00:00 UTC,384.153111650783,45774410.9489604
2015-11-08 00:00:00 UTC,382.730045676615,41548282.1701993
2015-11-09 00:00:00 UTC,375.215610460559,55315645.0474243
2015-11-10 00:00:00 UTC,365.654123111007,83078155.4002022
2015-11-11 00:00:00 UTC,317.462657194055,91114602.9234972
2015-11-12 00:00:00 UTC,329.149597997551,62040724.9285797
2015-11-13 00:00:00 UTC,335.175984528893,38827224.7589911
2015-11-14 00:00:00 UTC,335.240548371075,29128571.5822379
2015-11-15 00:00:00 UTC,329.727583109105,34366553.1101526
2015-11-16 00:00:00 UTC,323.939512166725,34001962.3254676
2015-11-17 00:00:00 UTC,335.492467603456,36962877.4982692
2015-11-18 00:00:00 UTC,334.157262483375,31385522.7615019
2015-11-19 00:00:00 UTC,331.549128776028,33137545.8388286
2015-11-20 00:00:00 UTC,321.215888893941,39933288.3948729
2015-11-21 00:00:00 UTC,325.228357887522,18138881.9814101
2015-11-22 00:00:00 UTC,324.913045075663,15108196.2146788
2015-11-23 00:00:00 UTC,323.974332212776,17817694.6723613
2015-11-24 00:00:00 UTC,321.710337905631,20088644.8745345
2015-11-25 00:00:00 UTC,323.628429891778,29313624.1893026
2015-11-26 00:00:00 UTC,343.657965896879,80553698.6747559
2015-11-27 00:00:00 UTC,356.469299124429,42052692.0262837
2015-11-28 00:00:00 UTC,357.163909208535,24692265.3886497
2015-11-29 00:00:00 UTC,361.560197612539,29062933.0514725
2015-11-30 00:00:00 UTC,377.087148161778,55031578.084758
2015-12-01 00:00:00 UTC,368.107668330281,45761022.45026
2015-12-02 00:00:00 UTC,357.489220912235,38580445.3244592
2015-12-03 00:00:00 UTC,363.138144872221,35398608.5032161
2015-12-04 00:00:00 UTC,361.326386693423,25823971.9602332
2015-12-05 00:00:00 UTC,374.861528015822,49236557.4552647
2015-12-06 00:00:00 UTC,392.829902787964,59620791.637215
2015-12-07 00:00:00 UTC,392.825776920315,43440687.5452509
2015-12-08 00:00:00 UTC,394.976858089265,41130065.3370791
2015-12-09 00:00:00 UTC,416.236081785153,65597391.5012724
2015-12-10 00:00:00 UTC,417.139565271145,35682556.1309104
2015-12-11 00:00:00 UTC,431.917088830888,86004664.6935444
2015-12-12 00:00:00 UTC,432.371523123448,109745313.58786
2015-12-13 00:00:00 UTC,434.775887768923,41837299.5280596
2015-12-14 00:00:00 UTC,440.091537319821,112314939.259514
2015-12-15 00:00:00 UTC,454.807991752913,62569335.0468088
2015-12-16 00:00:00 UTC,455.66975488648,90149136.4984185
2015-12-17 00:00:00 UTC,453.959558966277,34911173.6386942
2015-12-18 00:00:00 UTC,460.1709943714,43850222.3410928
2015-12-19 00:00:00 UTC,462.2764795108,33222613.848755
2015-12-20 00:00:00 UTC,453.425115133442,58151596.4796245
2015-12-21 00:00:00 UTC,438.079143115983,57365101.2435735
2015-12-22 00:00:00 UTC,439.155165223661,34193884.5570878
2015-12-23 00:00:00 UTC,440.725782446845,32673518.2695951
2015-12-24 00:00:00 UTC,453.580568201117,40238873.9621362
2015-12-25 00:00:00 UTC,454.964939052178,23779429.6275435
2015-12-26 00:00:00 UTC,431.353588933328,93869922.7425141
2015-12-27 00:00:00 UTC,419.848665330708,36172197.9137961
2015-12-28 00:00:00 UTC,425.599803663573,34589163.962313
2015-12-29 00:00:00 UTC,426.756773446021,35360940.4235275
2015-12-30 00:00:00 UTC,430.46461636383,30272579.8201994
2015-12-31 00:00:00 UTC,427.448382309676,28940163.5312464
2016-01-01 00:00:00 UTC,432.980275877771,21064626.4956343
2016-01-02 00:00:00 UTC,434.170649485719,15165816.6761731
2016-01-03 00:00:00 UTC,430.217757348626,24219558.0715884
2016-01-04 00:00:00 UTC,432.140144729527,23610405.8489852
2016-01-05 00:00:00 UTC,432.880232323632,19720135.7721368
2016-01-06 00:00:00 UTC,430.636226278354,20219005.8855547
2016-01-07 00:00:00 UTC,448.187438511473,63492872.4216995
2016-01-08 00:00:00 UTC,455.250150635785,38966735.0279239
2016-01-09 00:00:00 UTC,450.973646594606,18200399.6031096
2016-01-10 00:00:00 UTC,445.645072205994,20686923.5495132
2016-01-11 00:00:00 UTC,448.032494710983,25500875.9480835
2016-01-12 00:00:00 UTC,447.125179424348,90928708.5475692
2016-01-13 00:00:00 UTC,430.463884458623,137126283.34953
2016-01-14 00:00:00 UTC,431.751076763072,26033095.8907104
2016-01-15 00:00:00 UTC,404.726565469117,128263290.193765
2016-01-16 00:00:00 UTC,371.919568220348,82634493.1049498
2016-01-17 00:00:00 UTC,385.36842982825,28421886.6193351
2016-01-18 00:00:00 UTC,383.746359539745,31812562.1479408
2016-01-19 00:00:00 UTC,384.8097171813,30015779.2482576
2016-01-20 00:00:00 UTC,393.739099270987,87642653.0270967
2016-01-21 00:00:00 UTC,414.973517881942,45262791.9109484
2016-01-22 00:00:00 UTC,394.820694372426,66426247.1483164
2016-01-23 00:00:00 UTC,389.594103479037,29237631.5847933
2016-01-24 00:00:00 UTC,396.865767340009,28109321.4783168
2016-01-25 00:00:00 UTC,396.827092906644,30174199.6284854
2016-01-26 00:00:00 UTC,394.334899708733,24951385.4739033
2016-01-27 00:00:00 UTC,395.358408363525,19664469.1420072
2016-01-28 00:00:00 UTC,385.125276077245,32965193.7669333
2016-01-29 00:00:00 UTC,377.675215618347,56573206.384536
2016-01-30 00:00:00 UTC,379.435398348058,14567177.2218186
2016-01-31 00:00:00 UTC,378.965783499196,18557733.2675758
2016-02-01 00:00:00 UTC,374.833579270522,30023069.9942396
2016-02-02 00:00:00 UTC,374.929552570754,21530742.2635165
2016-02-03 00:00:00 UTC,372.810929953919,27106638.1494123
2016-02-04 00:00:00 UTC,378.830431481774,46677476.4118454
2016-02-05 00:00:00 UTC,387.456369190287,27322405.5117287
2016-02-06 00:00:00 UTC,377.852758738001,33283726.9651125
2016-02-07 00:00:00 UTC,377.3537021434,17859379.498769
2016-02-08 00:00:00 UTC,376.759205000715,25823755.8524296
2016-02-09 00:00:00 UTC,374.812811484812,23472467.1768705
2016-02-10 00:00:00 UTC,378.998724256455,40380680.8688514
2016-02-11 00:00:00 UTC,379.632002494459,29305999.7308129
2016-02-12 00:00:00 UTC,382.047633718764,24700677.4209876
2016-02-13 00:00:00 UTC,388.822780304475,22571951.9703303
2016-02-14 00:00:00 UTC,398.745196131806,40866128.294912
2016-02-15 00:00:00 UTC,402.96961923732,40332603.1252472
2016-02-16 00:00:00 UTC,403.865159568609,33965508.9511966
2016-02-17 00:00:00 UTC,414.105597868399,44934472.2336154
2016-02-18 00:00:00 UTC,420.041729172383,38851476.5738387
2016-02-19 00:00:00 UTC,419.936806664142,28715687.7645492
2016-02-20 00:00:00 UTC,429.726620034442,60322187.8221082
2016-02-21 00:00:00 UTC,437.379532844378,54696194.5917099
2016-02-22 00:00:00 UTC,435.110158580351,46379102.1288166
2016-02-23 00:00:00 UTC,426.695629123537,46955836.9501931
2016-02-24 00:00:00 UTC,420.635522458848,33180283.9106862
2016-02-25 00:00:00 UTC,422.921591759412,27198295.5484701
2016-02-26 00:00:00 UTC,423.847443459546,30326448.0673551
2016-02-27 00:00:00 UTC,431.913038386683,176380016.33364
2016-02-28 00:00:00 UTC,428.947529684899,135437733.100285
2016-02-29 00:00:00 UTC,436.160354051713,411475681.730006
2016-03-01 00:00:00 UTC,434.034342058479,35229169.4610803
2016-03-02 00:00:00 UTC,431.701555257277,31632192.5791158
2016-03-03 00:00:00 UTC,421.564731362545,38828588.7663314
2016-03-04 00:00:00 UTC,419.36115509228,37433547.9755473
2016-03-05 00:00:00 UTC,403.525223035088,56067023.9573669
2016-03-06 00:00:00 UTC,403.801840595844,28275397.2089753
2016-03-07 00:00:00 UTC,409.447170322786,30176913.6813256
2016-03-08 00:00:00 UTC,412.378566752989,25287957.6395555
2016-03-09 00:00:00 UTC,411.906415800144,24068775.3877662
2016-03-10 00:00:00 UTC,413.645077727721,27684342.2646461
2016-03-11 00:00:00 UTC,419.372817835587,29487169.4915634
2016-03-12 00:00:00 UTC,413.627253459844,28630780.7052922
2016-03-13 00:00:00 UTC,412.684299589846,18808253.4595951
2016-03-14 00:00:00 UTC,413.86087905407,23890993.6034869
2016-03-15 00:00:00 UTC,415.629589491622,23599627.326666
2016-03-16 00:00:00 UTC,415.459704914412,22909001.3160089
2016-03-17 00:00:00 UTC,418.686717491487,21593083.8172371
2016-03-18 00:00:00 UTC,413.614373494351,31935161.6941114
2016-03-19 00:00:00 UTC,408.33934928768,18638779.1315497
2016-03-20 00:00:00 UTC,411.078533724761,16181975.7348191
2016-03-21 00:00:00 UTC,410.909527972881,21253161.6272319
2016-03-22 00:00:00 UTC,416.125363442116,24963365.9527713
2016-03-23 00:00:00 UTC,417.507151504358,21655125.0055224
2016-03-24 00:00:00 UTC,416.165929830688,20158308.0607404
2016-03-25 00:00:00 UTC,415.665434351548,17639290.3711697
2016-03-26 00:00:00 UTC,416.349837108374,15214096.2233463
2016-03-27 00:00:00 UTC,420.090777659901,30108791.6428471
2016-03-28 00:00:00 UTC,423.58721611737,22750934.7714286
2016-03-29 00:00:00 UTC,418.541188813028,33598493.4582712
2016-03-30 00:00:00 UTC,413.546410110581,22286050.1403668
2016-03-31 00:00:00 UTC,415.779942959598,21677294.7554304
2016-04-01 00:00:00 UTC,416.217788123839,19241204.6123955
2016-04-02 00:00:00 UTC,419.255233929842,16289536.9930153
2016-04-03 00:00:00 UTC,418.779662348147,13676771.8769184
2016-04-04 00:00:00 UTC,419.224939299809,17865838.456136
2016-04-05 00:00:00 UTC,421.870529312639,19910103.9369084
2016-04-06 00:00:00 UTC,422.044244101539,18067963.3139558
2016-04-07 00:00:00 UTC,420.937231344542,20171283.6113119
2016-04-08 00:00:00 UTC,421.263169408097,23389301.3873426
2016-04-09 00:00:00 UTC,417.391018558281,14485757.6063038
2016-04-10 00:00:00 UTC,419.738553578187,11804860.6319557
2016-04-11 00:00:00 UTC,421.142366308192,16896361.7014416
2016-04-12 00:00:00 UTC,424.734493809968,26137556.6876196
2016-04-13 00:00:00 UTC,424.658553758824,18593783.0781579
2016-04-14 00:00:00 UTC,424.174230420004,15633721.5823321
2016-04-15 00:00:00 UTC,427.163150724544,23434913.4595955
2016-04-16 00:00:00 UTC,430.055774814266,14972745.4246856
2016-04-17 00:00:00 UTC,428.375208563953,13822023.1756137
2016-04-18 00:00:00 UTC,427.905398080614,18520422.8814526
2016-04-19 00:00:00 UTC,429.294228011042,22474263.105338
2016-04-20 00:00:00 UTC,437.540761424965,33935199.9067362
2016-04-21 00:00:00 UTC,443.447473279145,29421948.3294609
2016-04-22 00:00:00 UTC,445.925983504957,25323783.4149665
2016-04-23 00:00:00 UTC,446.88091773365,19409468.9359095
2016-04-24 00:00:00 UTC,453.266545239748,32922638.6434548
2016-04-25 00:00:00 UTC,458.051239255159,37764251.1026431
2016-04-26 00:00:00 UTC,463.285990046852,31466589.7605132
2016-04-27 00:00:00 UTC,458.287741290609,46846215.6022066
2016-04-28 00:00:00 UTC,445.163854627706,36916130.9308757
2016-04-29 00:00:00 UTC,450.129917391472,22938831.0726156
2016-04-30 00:00:00 UTC,452.163046746589,18983463.2878349
2016-05-01 00:00:00 UTC,450.7243144065,11840872.4043718
2016-05-02 00:00:00 UTC,446.877687809699,33427845.1944089
2016-05-03 00:00:00 UTC,447.198074297815,22558542.6190504
2016-05-04 00:00:00 UTC,447.740333395624,18253514.8347803
2016-05-05 00:00:00 UTC,447.110356676301,19380527.3585357
2016-05-06 00:00:00 UTC,451.723598236106,31327293.8312441
2016-05-07 00:00:00 UTC,458.1475172726,14803844.7092965
2016-05-08 00:00:00 UTC,458.129573443262,13789951.0533369
2016-05-09 00:00:00 UTC,459.217293038845,22899056.1408249
2016-05-10 00:00:00 UTC,456.29009297671,28977886.5692772
2016-05-11 00:00:00 UTC,453.554146142584,18874922.1282008
2016-05-12 00:00:00 UTC,452.46448300842,22472601.2689802
2016-05-13 00:00:00 UTC,455.334254829491,15823487.5546687
2016-05-14 00:00:00 UTC,455.960973130971,9994627.45141921
2016-05-15 00:00:00 UTC,456.508629456479,10648580.5598768
2016-05-16 00:00:00 UTC,455.922219788846,17660778.6312296
2016-05-17 00:00:00 UTC,453.857315111764,16811328.2979519
2016-05-18 00:00:00 UTC,454.752261957008,15008821.9905185
2016-05-19 00:00:00 UTC,450.019713571172,31338619.2125327
2016-05-20 00:00:00 UTC,441.005583142144,20948594.0377208
2016-05-21 00:00:00 UTC,441.709469918757,11082943.1319173
2016-05-22 00:00:00 UTC,441.641727727555,13265314.1832076
2016-05-23 00:00:00 UTC,441.768383653772,16575092.5551917
2016-05-24 00:00:00 UTC,445.073977128248,15560240.6371096
2016-05-25 00:00:00 UTC,448.107569962293,17592294.8060161
2016-05-26 00:00:00 UTC,450.647792675325,16961689.8265422
2016-05-27 00:00:00 UTC,469.98832612256,61469350.1444515
2016-05-28 00:00:00 UTC,492.968148947466,73439461.3313819
2016-05-29 00:00:00 UTC,523.424892004345,75375034.9974443
2016-05-30 00:00:00 UTC,531.146014683857,42879252.4806775
2016-05-31 00:00:00 UTC,534.79646865859,63411317.4978701
2016-06-01 00:00:00 UTC,533.152478488578,38661979.8632353
2016-06-02 00:00:00 UTC,537.973503135202,30354543.3050303
2016-06-03 00:00:00 UTC,553.429769221891,64230329.5246393
2016-06-04 00:00:00 UTC,573.447625581388,48786100.9039277
2016-06-05 00:00:00 UTC,575.51758046911,35274530.8073765
2016-06-06 00:00:00 UTC,580.880342301452,38296458.6295386
2016-06-07 00:00:00 UTC,580.303121828165,55351105.7388154
2016-06-08 00:00:00 UTC,575.513149128208,41545196.4492028
2016-06-09 00:00:00 UTC,576.501707161467,43756526.2129618
2016-06-10 00:00:00 UTC,576.212202542824,39085359.9398932
2016-06-11 00:00:00 UTC,582.590688071437,47531638.1985134
2016-06-12 00:00:00 UTC,640.150481913545,159105105.708671
2016-06-13 00:00:00 UTC,686.687626457162,147854007.368462
2016-06-14 00:00:00 UTC,686.599739232062,90687098.0420638
2016-06-15 00:00:00 UTC,684.068327253957,52070352.3344432
2016-06-16 00:00:00 UTC,735.477381942211,170740822.906412
2016-06-17 00:00:00 UTC,746.544859368944,136328960.942579
2016-06-18 00:00:00 UTC,750.439731486478,90896866.1302949
2016-06-19 00:00:00 UTC,753.862110555068,43965588.1385889
2016-06-20 00:00:00 UTC,747.037095659587,78484227.5319729
2016-06-21 00:00:00 UTC,680.792620825086,168253920.848789
2016-06-22 00:00:00 UTC,649.526635528139,128779881.004217
2016-06-23 00:00:00 UTC,591.631791350795,147358470.897089
